Question ID,Question Title,Difficulty Level,Similar Questions Text,Solution Link,url,Question Text,Python Solution Path,Solution Exists
222,Count Complete Tree Nodes,Medium,"[Closest Binary Search Tree Value, /problems/closest-binary-search-tree-value/, Easy]",https://leetcode.com/articles/count-complete-tree-nodes,https://leetcode.com/problems/count-complete-tree-nodes,"Given the root of a complete binary tree, return the number of the nodes in the tree. According to Wikipedia, every level, except possibly the last, is completely filled in a complete binary tree, and all nodes in the last level are as far left as possible. It can have between 1 and 2h nodes inclusive at the last level h. Design an algorithm that runs in less than O(n) time complexity. ",./PythonSolutions/count-complete-tree-nodes.py,True
224,Basic Calculator,Hard,"[Evaluate Reverse Polish Notation, /problems/evaluate-reverse-polish-notation/, Medium], [Basic Calculator II, /problems/basic-calculator-ii/, Medium], [Different Ways to Add Parentheses, /problems/different-ways-to-add-parentheses/, Medium], [Expression Add Operators, /problems/expression-add-operators/, Hard], [Basic Calculator III, /problems/basic-calculator-iii/, Hard]",https://leetcode.com/articles/basic-calculator,https://leetcode.com/problems/basic-calculator,"Given a string s representing a valid expression, implement a basic calculator to evaluate it, and return the result of the evaluation. Note: You are not allowed to use any built-in function which evaluates strings as mathematical expressions, such as eval(). ",./PythonSolutions/basic-calculator.py,True
225,Implement Stack using Queues,Easy,"[Implement Queue using Stacks, /problems/implement-queue-using-stacks/, Easy]",https://leetcode.com/articles/implement-stack-using-queues,https://leetcode.com/problems/implement-stack-using-queues,"Implement a last-in-first-out (LIFO) stack using only two queues. The implemented stack should support all the functions of a normal stack (push, top, pop, and empty). Implement the MyStack class: Notes: ",./PythonSolutions/implement-stack-using-queues.py,True
227,Basic Calculator II,Medium,"[Basic Calculator, /problems/basic-calculator/, Hard], [Expression Add Operators, /problems/expression-add-operators/, Hard], [Basic Calculator III, /problems/basic-calculator-iii/, Hard]",https://leetcode.com/articles/basic-calculator-ii,https://leetcode.com/problems/basic-calculator-ii,"Given a string s which represents an expression, evaluate this expression and return its value. The integer division should truncate toward zero. You may assume that the given expression is always valid. All intermediate results will be in the range of [-231, 231 - 1]. Note: You are not allowed to use any built-in function which evaluates strings as mathematical expressions, such as eval(). ",./PythonSolutions/basic-calculator-ii.py,True
228,Summary Ranges,Easy,"[Missing Ranges, /problems/missing-ranges/, Easy], [Data Stream as Disjoint Intervals, /problems/data-stream-as-disjoint-intervals/, Hard]",https://leetcode.com/articles/summary-ranges,https://leetcode.com/problems/summary-ranges,"You are given a sorted unique integer array nums. A range [a,b] is the set of all integers from a to b (inclusive). Return the smallest sorted list of ranges that cover all the numbers in the array exactly. That is, each element of nums is covered by exactly one of the ranges, and there is no integer x such that x is in one of the ranges but not in nums. Each range [a,b] in the list should be output as: ",./PythonSolutions/summary-ranges.py,True
229,Majority Element II,Medium,"[Majority Element, /problems/majority-element/, Easy], [Check If a Number Is Majority Element in a Sorted Array, /problems/check-if-a-number-is-majority-element-in-a-sorted-array/, Easy]",https://leetcode.com/articles/majority-element-ii,https://leetcode.com/problems/majority-element-ii,"Given an integer array of size n, find all elements that appear more than ⌊ n/3 ⌋ times. ",./PythonSolutions/majority-element-ii.py,True
230,Kth Smallest Element in a BST,Medium,"[Binary Tree Inorder Traversal, /problems/binary-tree-inorder-traversal/, Medium], [Second Minimum Node In a Binary Tree, /problems/second-minimum-node-in-a-binary-tree/, Easy]",https://leetcode.com/articles/kth-smallest-element-in-a-bst,https://leetcode.com/problems/kth-smallest-element-in-a-bst,"Given the root of a binary search tree, and an integer k, return the kth smallest value (1-indexed) of all the values of the nodes in the tree. ",./PythonSolutions/kth-smallest-element-in-a-bst.py,True
231,Power of Two,Easy,"[Number of 1 Bits, /problems/number-of-1-bits/, Easy], [Power of Three, /problems/power-of-three/, Easy], [Power of Four, /problems/power-of-four/, Easy]",https://leetcode.com/articles/power-of-two,https://leetcode.com/problems/power-of-two,"Given an integer n, return true if it is a power of two. Otherwise, return false. An integer n is a power of two, if there exists an integer x such that n == 2x. ",./PythonSolutions/power-of-two.py,True
232,Implement Queue using Stacks,Easy,"[Implement Stack using Queues, /problems/implement-stack-using-queues/, Easy]",https://leetcode.com/articles/implement-queue-using-stacks,https://leetcode.com/problems/implement-queue-using-stacks,"Implement a first in first out (FIFO) queue using only two stacks. The implemented queue should support all the functions of a normal queue (push, peek, pop, and empty). Implement the MyQueue class: Notes: ",./PythonSolutions/implement-queue-using-stacks.py,True
233,Number of Digit One,Hard,"[Factorial Trailing Zeroes, /problems/factorial-trailing-zeroes/, Easy], [Digit Count in Range, /problems/digit-count-in-range/, Hard]",https://leetcode.com/articles/number-of-digit-one,https://leetcode.com/problems/number-of-digit-one,"Given an integer n, count the total number of digit 1 appearing in all non-negative integers less than or equal to n. ",./PythonSolutions/number-of-digit-one.py,True
234,Palindrome Linked List,Easy,"[Palindrome Number, /problems/palindrome-number/, Easy], [Valid Palindrome, /problems/valid-palindrome/, Easy], [Reverse Linked List, /problems/reverse-linked-list/, Easy]",https://leetcode.com/articles/palindrome-linked-list,https://leetcode.com/problems/palindrome-linked-list,"Given the head of a singly linked list, return true if it is a palindrome. ",./PythonSolutions/palindrome-linked-list.py,True
235,Lowest Common Ancestor of a Binary Search Tree,Easy,"[Lowest Common Ancestor of a Binary Tree, /problems/lowest-common-ancestor-of-a-binary-tree/, Medium], [Smallest Common Region, /problems/smallest-common-region/, Medium], [Lowest Common Ancestor of a Binary Tree II, /problems/lowest-common-ancestor-of-a-binary-tree-ii/, Medium], [Lowest Common Ancestor of a Binary Tree III, /problems/lowest-common-ancestor-of-a-binary-tree-iii/, Medium], [Lowest Common Ancestor of a Binary Tree IV, /problems/lowest-common-ancestor-of-a-binary-tree-iv/, Medium]",https://leetcode.com/articles/lowest-common-ancestor-of-a-binary-search-tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Given a binary search tree (BST), find the lowest common ancestor (LCA) of two given nodes in the BST. According to the definition of LCA on Wikipedia: “The lowest common ancestor is defined between two nodes p and q as the lowest node in T that has both p and q as descendants (where we allow a node to be a descendant of itself).” ",./PythonSolutions/lowest-common-ancestor-of-a-binary-search-tree.py,True
236,Lowest Common Ancestor of a Binary Tree,Medium,"[Lowest Common Ancestor of a Binary Search Tree, /problems/lowest-common-ancestor-of-a-binary-search-tree/, Easy], [Smallest Common Region, /problems/smallest-common-region/, Medium], [Lowest Common Ancestor of a Binary Tree II, /problems/lowest-common-ancestor-of-a-binary-tree-ii/, Medium], [Lowest Common Ancestor of a Binary Tree III, /problems/lowest-common-ancestor-of-a-binary-tree-iii/, Medium], [Lowest Common Ancestor of a Binary Tree IV, /problems/lowest-common-ancestor-of-a-binary-tree-iv/, Medium]",https://leetcode.com/articles/lowest-common-ancestor-of-a-binary-tree,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Given a binary tree, find the lowest common ancestor (LCA) of two given nodes in the tree. According to the definition of LCA on Wikipedia: “The lowest common ancestor is defined between two nodes p and q as the lowest node in T that has both p and q as descendants (where we allow a node to be a descendant of itself).” ",./PythonSolutions/lowest-common-ancestor-of-a-binary-tree.py,True
237,Delete Node in a Linked List,Easy,"[Remove Linked List Elements, /problems/remove-linked-list-elements/, Easy]",https://leetcode.com/articles/delete-node-linked-list,https://leetcode.com/problems/delete-node-in-a-linked-list,"Write a function to delete a node in a singly-linked list. You will not be given access to the head of the list, instead you will be given access to the node to be deleted directly. It is guaranteed that the node to be deleted is not a tail node in the list. ",./PythonSolutions/delete-node-in-a-linked-list.py,True
238,Product of Array Except Self,Medium,"[Trapping Rain Water, /problems/trapping-rain-water/, Hard], [Maximum Product Subarray, /problems/maximum-product-subarray/, Medium], [Paint House II, /problems/paint-house-ii/, Hard]",https://leetcode.com/articles/product-of-array-except-self,https://leetcode.com/problems/product-of-array-except-self,"Given an integer array nums, return an array answer such that answer[i] is equal to the product of all the elements of nums except nums[i]. The product of any prefix or suffix of nums is guaranteed to fit in a 32-bit integer. You must write an algorithm that runs in O(n) time and without using the division operation. ",./PythonSolutions/product-of-array-except-self.py,True
239,Sliding Window Maximum,Hard,"[Minimum Window Substring, /problems/minimum-window-substring/, Hard], [Min Stack, /problems/min-stack/, Easy], [Longest Substring with At Most Two Distinct Characters, /problems/longest-substring-with-at-most-two-distinct-characters/, Medium], [Paint House II, /problems/paint-house-ii/, Hard], [Jump Game VI, /problems/jump-game-vi/, Medium]",https://leetcode.com/articles/sliding-window-maximum,https://leetcode.com/problems/sliding-window-maximum,"You are given an array of integers nums, there is a sliding window of size k which is moving from the very left of the array to the very right. You can only see the k numbers in the window. Each time the sliding window moves right by one position. Return the max sliding window. ",./PythonSolutions/sliding-window-maximum.py,True
240,Search a 2D Matrix II,Medium,"[Search a 2D Matrix, /problems/search-a-2d-matrix/, Medium]",https://leetcode.com/articles/search-a-2d-matrix-ii,https://leetcode.com/problems/search-a-2d-matrix-ii,Write an efficient algorithm that searches for a value target in an m x n integer matrix matrix. This matrix has the following properties: ,./PythonSolutions/search-a-2d-matrix-ii.py,True
242,Valid Anagram,Easy,"[Group Anagrams, /problems/group-anagrams/, Medium], [Palindrome Permutation, /problems/palindrome-permutation/, Easy], [Find All Anagrams in a String, /problems/find-all-anagrams-in-a-string/, Medium]",https://leetcode.com/articles/valid-anagram,https://leetcode.com/problems/valid-anagram,"Given two strings s and t, return true if t is an anagram of s, and false otherwise. An Anagram is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once. ",./PythonSolutions/valid-anagram.py,True
257,Binary Tree Paths,Easy,"[Path Sum II, /problems/path-sum-ii/, Medium], [Smallest String Starting From Leaf, /problems/smallest-string-starting-from-leaf/, Medium]",https://leetcode.com/articles/binary-tree-paths,https://leetcode.com/problems/binary-tree-paths,"Given the root of a binary tree, return all root-to-leaf paths in any order. A leaf is a node with no children. ",./PythonSolutions/binary-tree-paths.py,True
258,Add Digits,Easy,"[Happy Number, /problems/happy-number/, Easy], [Sum of Digits in the Minimum Number, /problems/sum-of-digits-in-the-minimum-number/, Easy]",https://leetcode.com/articles/add-digits,https://leetcode.com/problems/add-digits,"Given an integer num, repeatedly add all its digits until the result has only one digit, and return it. ",./PythonSolutions/add-digits.py,True
260,Single Number III,Medium,"[Single Number, /problems/single-number/, Easy], [Single Number II, /problems/single-number-ii/, Medium]",https://leetcode.com/articles/single-number-iii,https://leetcode.com/problems/single-number-iii,"Given an integer array nums, in which exactly two elements appear only once and all the other elements appear exactly twice. Find the two elements that appear only once. You can return the answer in any order. You must write an algorithm that runs in linear runtime complexity and uses only constant extra space. ",./PythonSolutions/single-number-iii.py,True
264,Ugly Number II,Medium,"[Merge k Sorted Lists, /problems/merge-k-sorted-lists/, Hard], [Count Primes, /problems/count-primes/, Easy], [Ugly Number, /problems/ugly-number/, Easy], [Perfect Squares, /problems/perfect-squares/, Medium], [Super Ugly Number, /problems/super-ugly-number/, Medium], [Ugly Number III, /problems/ugly-number-iii/, Medium]",https://leetcode.com/articles/ugly-number-ii,https://leetcode.com/problems/ugly-number-ii,"An ugly number is a positive integer whose prime factors are limited to 2, 3, and 5. Given an integer n, return the nth ugly number. ",./PythonSolutions/ugly-number-ii.py,True
268,Missing Number,Easy,"[First Missing Positive, /problems/first-missing-positive/, Hard], [Single Number, /problems/single-number/, Easy], [Find the Duplicate Number, /problems/find-the-duplicate-number/, Medium], [Couples Holding Hands, /problems/couples-holding-hands/, Hard]",https://leetcode.com/articles/missing-number,https://leetcode.com/problems/missing-number,"Given an array nums containing n distinct numbers in the range [0, n], return the only number in the range that is missing from the array. ",./PythonSolutions/missing-number.py,True
273,Integer to English Words,Hard,"[Integer to Roman, /problems/integer-to-roman/, Medium]",https://leetcode.com/articles/integer-to-english-words,https://leetcode.com/problems/integer-to-english-words,Convert a non-negative integer num to its English words representation. ,./PythonSolutions/integer-to-english-words.py,True
274,H-Index,Medium,"[H-Index II, /problems/h-index-ii/, Medium]",https://leetcode.com/articles/h-index,https://leetcode.com/problems/h-index,"Given an array of integers citations where citations[i] is the number of citations a researcher received for their ith paper, return compute the researcher's h-index. According to the definition of h-index on Wikipedia: A scientist has an index h if h of their n papers have at least h citations each, and the other n − h papers have no more than h citations each. If there are several possible values for h, the maximum one is taken as the h-index. ",./PythonSolutions/h-index.py,True
275,H-Index II,Medium,"[H-Index, /problems/h-index/, Medium]",https://leetcode.com/articles/h-index-ii,https://leetcode.com/problems/h-index-ii,"Given an array of integers citations where citations[i] is the number of citations a researcher received for their ith paper and citations is sorted in an ascending order, return compute the researcher's h-index. According to the definition of h-index on Wikipedia: A scientist has an index h if h of their n papers have at least h citations each, and the other n − h papers have no more than h citations each. If there are several possible values for h, the maximum one is taken as the h-index. You must write an algorithm that runs in logarithmic time. ",./PythonSolutions/h-index-ii.py,True
278,First Bad Version,Easy,"[Find First and Last Position of Element in Sorted Array, /problems/find-first-and-last-position-of-element-in-sorted-array/, Medium], [Search Insert Position, /problems/search-insert-position/, Easy], [Guess Number Higher or Lower, /problems/guess-number-higher-or-lower/, Easy]",https://leetcode.com/articles/first-bad-version,https://leetcode.com/problems/first-bad-version,"You are a product manager and currently leading a team to develop a new product. Unfortunately, the latest version of your product fails the quality check. Since each version is developed based on the previous version, all the versions after a bad version are also bad. Suppose you have n versions [1, 2, ..., n] and you want to find out the first bad one, which causes all the following ones to be bad. You are given an API bool isBadVersion(version) which returns whether version is bad. Implement a function to find the first bad version. You should minimize the number of calls to the API. ",./PythonSolutions/first-bad-version.py,True
279,Perfect Squares,Medium,"[Count Primes, /problems/count-primes/, Easy], [Ugly Number II, /problems/ugly-number-ii/, Medium]",https://leetcode.com/articles/perfect-squares,https://leetcode.com/problems/perfect-squares,"Given an integer n, return the least number of perfect square numbers that sum to n. A perfect square is an integer that is the square of an integer; in other words, it is the product of some integer with itself. For example, 1, 4, 9, and 16 are perfect squares while 3 and 11 are not. ",./PythonSolutions/perfect-squares.py,True
282,Expression Add Operators,Hard,"[Evaluate Reverse Polish Notation, /problems/evaluate-reverse-polish-notation/, Medium], [Basic Calculator, /problems/basic-calculator/, Hard], [Basic Calculator II, /problems/basic-calculator-ii/, Medium], [Different Ways to Add Parentheses, /problems/different-ways-to-add-parentheses/, Medium], [Target Sum, /problems/target-sum/, Medium]",https://leetcode.com/articles/expression-add-operators,https://leetcode.com/problems/expression-add-operators,"Given a string num that contains only digits and an integer target, return all possibilities to insert the binary operators '+', '-', and/or '*' between the digits of num so that the resultant expression evaluates to the target value. Note that operands in the returned expressions should not contain leading zeros. ",./PythonSolutions/expression-add-operators.py,True
283,Move Zeroes,Easy,"[Remove Element, /problems/remove-element/, Easy]",https://leetcode.com/articles/move-zeroes,https://leetcode.com/problems/move-zeroes,"Given an integer array nums, move all 0's to the end of it while maintaining the relative order of the non-zero elements. Note that you must do this in-place without making a copy of the array. ",./PythonSolutions/move-zeroes.py,True
284,Peeking Iterator,Medium,"[Binary Search Tree Iterator, /problems/binary-search-tree-iterator/, Medium], [Flatten 2D Vector, /problems/flatten-2d-vector/, Medium], [Zigzag Iterator, /problems/zigzag-iterator/, Medium]",https://leetcode.com/articles/peeking-iterator,https://leetcode.com/problems/peeking-iterator,"Design an iterator that supports the peek operation on an existing iterator in addition to the hasNext and the next operations. Implement the PeekingIterator class: Note: Each language may have a different implementation of the constructor and Iterator, but they all support the int next() and boolean hasNext() functions. ",./PythonSolutions/peeking-iterator.py,True
287,Find the Duplicate Number,Medium,"[First Missing Positive, /problems/first-missing-positive/, Hard], [Single Number, /problems/single-number/, Easy], [Linked List Cycle II, /problems/linked-list-cycle-ii/, Medium], [Missing Number, /problems/missing-number/, Easy], [Set Mismatch, /problems/set-mismatch/, Easy]",https://leetcode.com/articles/find-the-duplicate-number,https://leetcode.com/problems/find-the-duplicate-number,"Given an array of integers nums containing n + 1 integers where each integer is in the range [1, n] inclusive. There is only one repeated number in nums, return this repeated number. You must solve the problem without modifying the array nums and uses only constant extra space. ",./PythonSolutions/find-the-duplicate-number.py,True
289,Game of Life,Medium,"[Set Matrix Zeroes, /problems/set-matrix-zeroes/, Medium]",https://leetcode.com/articles/game-of-life,https://leetcode.com/problems/game-of-life,"According to Wikipedia's article: ""The Game of Life, also known simply as Life, is a cellular automaton devised by the British mathematician John Horton Conway in 1970."" The board is made up of an m x n grid of cells, where each cell has an initial state: live (represented by a 1) or dead (represented by a 0). Each cell interacts with its eight neighbors (horizontal, vertical, diagonal) using the following four rules (taken from the above Wikipedia article): The next state is created by applying the above rules simultaneously to every cell in the current state, where births and deaths occur simultaneously. Given the current state of the m x n grid board, return the next state. ",./PythonSolutions/game-of-life.py,True
290,Word Pattern,Easy,"[Isomorphic Strings, /problems/isomorphic-strings/, Easy], [Word Pattern II, /problems/word-pattern-ii/, Medium]",https://leetcode.com/articles/word-pattern,https://leetcode.com/problems/word-pattern,"Given a pattern and a string s, find if s follows the same pattern. Here follow means a full match, such that there is a bijection between a letter in pattern and a non-empty word in s. ",./PythonSolutions/word-pattern.py,True
292,Nim Game,Easy,"[Flip Game II, /problems/flip-game-ii/, Medium]",https://leetcode.com/articles/nim-game,https://leetcode.com/problems/nim-game,"You are playing the following Nim Game with your friend: Given n, the number of stones in the heap, return true if you can win the game assuming both you and your friend play optimally, otherwise return false. ",./PythonSolutions/nim-game.py,True
295,Find Median from Data Stream,Hard,"[Sliding Window Median, /problems/sliding-window-median/, Hard]",https://leetcode.com/articles/find-median-from-data-stream,https://leetcode.com/problems/find-median-from-data-stream,"The median is the middle value in an ordered integer list. If the size of the list is even, there is no middle value and the median is the mean of the two middle values. Implement the MedianFinder class: ",./PythonSolutions/find-median-from-data-stream.py,True
297,Serialize and Deserialize Binary Tree,Hard,"[Encode and Decode Strings, /problems/encode-and-decode-strings/, Medium], [Serialize and Deserialize BST, /problems/serialize-and-deserialize-bst/, Medium], [Find Duplicate Subtrees, /problems/find-duplicate-subtrees/, Medium], [Serialize and Deserialize N-ary Tree, /problems/serialize-and-deserialize-n-ary-tree/, Hard]",https://leetcode.com/articles/serialize-and-deserialize-binary-tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"Serialization is the process of converting a data structure or object into a sequence of bits so that it can be stored in a file or memory buffer, or transmitted across a network connection link to be reconstructed later in the same or another computer environment. Design an algorithm to serialize and deserialize a binary tree. There is no restriction on how your serialization/deserialization algorithm should work. You just need to ensure that a binary tree can be serialized to a string and this string can be deserialized to the original tree structure. Clarification: The input/output format is the same as how LeetCode serializes a binary tree. You do not necessarily need to follow this format, so please be creative and come up with different approaches yourself. ",./PythonSolutions/serialize-and-deserialize-binary-tree.py,True
300,Longest Increasing Subsequence,Medium,"[Increasing Triplet Subsequence, /problems/increasing-triplet-subsequence/, Medium], [Russian Doll Envelopes, /problems/russian-doll-envelopes/, Hard], [Maximum Length of Pair Chain, /problems/maximum-length-of-pair-chain/, Medium], [Number of Longest Increasing Subsequence, /problems/number-of-longest-increasing-subsequence/, Medium], [Minimum ASCII Delete Sum for Two Strings, /problems/minimum-ascii-delete-sum-for-two-strings/, Medium], [Minimum Number of Removals to Make Mountain Array, /problems/minimum-number-of-removals-to-make-mountain-array/, Hard]",https://leetcode.com/articles/longest-increasing-subsequence,https://leetcode.com/problems/longest-increasing-subsequence,"Given an integer array nums, return the length of the longest strictly increasing subsequence. A subsequence is a sequence that can be derived from an array by deleting some or no elements without changing the order of the remaining elements. For example, [3,6,2,7] is a subsequence of the array [0,3,1,6,2,2,7]. ",./PythonSolutions/longest-increasing-subsequence.py,True
301,Remove Invalid Parentheses,Hard,"[Valid Parentheses, /problems/valid-parentheses/, Easy]",https://leetcode.com/articles/remove-invalid-parentheses,https://leetcode.com/problems/remove-invalid-parentheses,"Given a string s that contains parentheses and letters, remove the minimum number of invalid parentheses to make the input string valid. Return all the possible results. You may return the answer in any order. ",./PythonSolutions/remove-invalid-parentheses.py,True
309,Best Time to Buy and Sell Stock with Cooldown,Medium,"[Best Time to Buy and Sell Stock, /problems/best-time-to-buy-and-sell-stock/, Easy], [Best Time to Buy and Sell Stock II, /problems/best-time-to-buy-and-sell-stock-ii/, Easy]",https://leetcode.com/articles/best-time-to-buy-and-sell-stock-with-cooldown,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown,"You are given an array prices where prices[i] is the price of a given stock on the ith day. Find the maximum profit you can achieve. You may complete as many transactions as you like (i.e., buy one and sell one share of the stock multiple times) with the following restrictions: Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again). ",./PythonSolutions/best-time-to-buy-and-sell-stock-with-cooldown.py,True
310,Minimum Height Trees,Medium,"[Course Schedule, /problems/course-schedule/, Medium], [Course Schedule II, /problems/course-schedule-ii/, Medium]",https://leetcode.com/articles/minimum-height-trees,https://leetcode.com/problems/minimum-height-trees,"A tree is an undirected graph in which any two vertices are connected by exactly one path. In other words, any connected graph without simple cycles is a tree. Given a tree of n nodes labelled from 0 to n - 1, and an array of n - 1 edges where edges[i] = [ai, bi] indicates that there is an undirected edge between the two nodes ai and bi in the tree, you can choose any node of the tree as the root. When you select a node x as the root, the result tree has height h. Among all possible rooted trees, those with minimum height (i.e. min(h))  are called minimum height trees (MHTs). Return a list of all MHTs' root labels. You can return the answer in any order. The height of a rooted tree is the number of edges on the longest downward path between the root and a leaf. ",./PythonSolutions/minimum-height-trees.py,True
312,Burst Balloons,Hard,"[Minimum Cost to Merge Stones, /problems/minimum-cost-to-merge-stones/, Hard]",https://leetcode.com/articles/burst-balloons,https://leetcode.com/problems/burst-balloons,"You are given n balloons, indexed from 0 to n - 1. Each balloon is painted with a number on it represented by an array nums. You are asked to burst all the balloons. If you burst the ith balloon, you will get nums[i - 1] * nums[i] * nums[i + 1] coins. If i - 1 or i + 1 goes out of bounds of the array, then treat it as if there is a balloon with a 1 painted on it. Return the maximum coins you can collect by bursting the balloons wisely. ",./PythonSolutions/burst-balloons.py,True
322,Coin Change,Medium,"[Minimum Cost For Tickets, /problems/minimum-cost-for-tickets/, Medium]",https://leetcode.com/articles/coin-change,https://leetcode.com/problems/coin-change,"You are given an integer array coins representing coins of different denominations and an integer amount representing a total amount of money. Return the fewest number of coins that you need to make up that amount. If that amount of money cannot be made up by any combination of the coins, return -1. You may assume that you have an infinite number of each kind of coin. ",./PythonSolutions/coin-change.py,True
326,Power of Three,Easy,"[Power of Two, /problems/power-of-two/, Easy], [Power of Four, /problems/power-of-four/, Easy], [Check if Number is a Sum of Powers of Three, /problems/check-if-number-is-a-sum-of-powers-of-three/, Medium]",https://leetcode.com/articles/power-of-three,https://leetcode.com/problems/power-of-three,"Given an integer n, return true if it is a power of three. Otherwise, return false. An integer n is a power of three, if there exists an integer x such that n == 3x. ",./PythonSolutions/power-of-three.py,True
328,Odd Even Linked List,Medium,"[Split Linked List in Parts, /problems/split-linked-list-in-parts/, Medium]",https://leetcode.com/articles/odd-even-linked-list,https://leetcode.com/problems/odd-even-linked-list,"Given the head of a singly linked list, group all the nodes with odd indices together followed by the nodes with even indices, and return the reordered list. The first node is considered odd, and the second node is even, and so on. Note that the relative order inside both the even and odd groups should remain as it was in the input. You must solve the problem in O(1) extra space complexity and O(n) time complexity. ",./PythonSolutions/odd-even-linked-list.py,True
330,Patching Array,Hard,"[Maximum Number of Consecutive Values You Can Make, /problems/maximum-number-of-consecutive-values-you-can-make/, Medium]",https://leetcode.com/articles/patching-array,https://leetcode.com/problems/patching-array,"Given a sorted integer array nums and an integer n, add/patch elements to the array such that any number in the range [1, n] inclusive can be formed by the sum of some elements in the array. Return the minimum number of patches required. ",./PythonSolutions/patching-array.py,True
336,Palindrome Pairs,Hard,"[Longest Palindromic Substring, /problems/longest-palindromic-substring/, Medium], [Shortest Palindrome, /problems/shortest-palindrome/, Hard]",https://leetcode.com/articles/palindrome-pairs,https://leetcode.com/problems/palindrome-pairs,"Given a list of unique words, return all the pairs of the distinct indices (i, j) in the given list, so that the concatenation of the two words words[i] + words[j] is a palindrome. ",./PythonSolutions/palindrome-pairs.py,True
337,House Robber III,Medium,"[House Robber, /problems/house-robber/, Medium], [House Robber II, /problems/house-robber-ii/, Medium]",https://leetcode.com/articles/house-robber-iii,https://leetcode.com/problems/house-robber-iii,"The thief has found himself a new place for his thievery again. There is only one entrance to this area, called root. Besides the root, each house has one and only one parent house. After a tour, the smart thief realized that all houses in this place form a binary tree. It will automatically contact the police if two directly-linked houses were broken into on the same night. Given the root of the binary tree, return the maximum amount of money the thief can rob without alerting the police. ",./PythonSolutions/house-robber-iii.py,True
338,Counting Bits,Medium,"[Number of 1 Bits, /problems/number-of-1-bits/, Easy]",https://leetcode.com/articles/counting-bits,https://leetcode.com/problems/counting-bits,"Given an integer n, return an array ans of length n + 1 such that for each i (0 <= i <= n), ans[i] is the number of 1's in the binary representation of i. ",./PythonSolutions/counting-bits.py,True
341,Flatten Nested List Iterator,Medium,"[Flatten 2D Vector, /problems/flatten-2d-vector/, Medium], [Zigzag Iterator, /problems/zigzag-iterator/, Medium], [Mini Parser, /problems/mini-parser/, Medium], [Array Nesting, /problems/array-nesting/, Medium]",https://leetcode.com/articles/flatten-nested-iterator,https://leetcode.com/problems/flatten-nested-list-iterator,"You are given a nested list of integers nestedList. Each element is either an integer or a list whose elements may also be integers or other lists. Implement an iterator to flatten it. Implement the NestedIterator class: Your code will be tested with the following pseudocode: If res matches the expected flattened list, then your code will be judged as correct. ",./PythonSolutions/flatten-nested-list-iterator.py,True
342,Power of Four,Easy,"[Power of Two, /problems/power-of-two/, Easy], [Power of Three, /problems/power-of-three/, Easy]",https://leetcode.com/articles/power-of-four,https://leetcode.com/problems/power-of-four,"Given an integer n, return true if it is a power of four. Otherwise, return false. An integer n is a power of four, if there exists an integer x such that n == 4x. ",./PythonSolutions/power-of-four.py,True
344,Reverse String,Easy,"[Reverse Vowels of a String, /problems/reverse-vowels-of-a-string/, Easy], [Reverse String II, /problems/reverse-string-ii/, Easy]",https://leetcode.com/articles/reverse-string,https://leetcode.com/problems/reverse-string,Write a function that reverses a string. The input string is given as an array of characters s. You must do this by modifying the input array in-place with O(1) extra memory. ,./PythonSolutions/reverse-string.py,True
347,Top K Frequent Elements,Medium,"[Word Frequency, /problems/word-frequency/, Medium], [Kth Largest Element in an Array, /problems/kth-largest-element-in-an-array/, Medium], [Sort Characters By Frequency, /problems/sort-characters-by-frequency/, Medium], [Split Array into Consecutive Subsequences, /problems/split-array-into-consecutive-subsequences/, Medium], [Top K Frequent Words, /problems/top-k-frequent-words/, Medium], [K Closest Points to Origin, /problems/k-closest-points-to-origin/, Medium], [Sort Features by Popularity, /problems/sort-features-by-popularity/, Medium]",https://leetcode.com/articles/top-k-frequent-elements,https://leetcode.com/problems/top-k-frequent-elements,"Given an integer array nums and an integer k, return the k most frequent elements. You may return the answer in any order. ",./PythonSolutions/top-k-frequent-elements.py,True
349,Intersection of Two Arrays,Easy,"[Intersection of Two Arrays II, /problems/intersection-of-two-arrays-ii/, Easy], [Intersection of Three Sorted Arrays, /problems/intersection-of-three-sorted-arrays/, Easy]",https://leetcode.com/articles/intersection-of-two-arrays,https://leetcode.com/problems/intersection-of-two-arrays,"Given two integer arrays nums1 and nums2, return an array of their intersection. Each element in the result must be unique and you may return the result in any order. ",./PythonSolutions/intersection-of-two-arrays.py,True
350,Intersection of Two Arrays II,Easy,"[Intersection of Two Arrays, /problems/intersection-of-two-arrays/, Easy], [Find Common Characters, /problems/find-common-characters/, Easy]",https://leetcode.com/articles/intersection-of-two-arrays-ii,https://leetcode.com/problems/intersection-of-two-arrays-ii,"Given two integer arrays nums1 and nums2, return an array of their intersection. Each element in the result must appear as many times as it shows in both arrays and you may return the result in any order. ",./PythonSolutions/intersection-of-two-arrays-ii.py,True
